ConversationId,ID,TimeStamp,BotEventTypeId,Name,Data
LKCiRrqaPyh77OxRLB7IdC-eu,605E7C4A-28DF-4D61-8ADC-2AE3F66922E3,17:31.4,6E03BFB9-26DC-4074-B4EB-6C60575E89A5,Voice: Instrumentation,FlexIDialogBase.ProcessIntent: 2385 ms
LKCiRrqaPyh77OxRLB7IdC-eu,0ACE96A8-7B8F-48D8-9A32-F9B68DB2E4D0,17:31.4,1AFD631A-120A-4C16-A26F-8197F7FE2C79,Voice: Bot Spoken Answer,"You can use My Account to report non-urgent repairs. You may be required to pay for repairs caused by deliberate, accidental, careless, or neglectful actions or misuse of the property. Further details about improving your home and what your responsibilities are can be found in your tenancy agreement. If you are calling about an emergency repair, please hang up and call us on 01332 255 540."
LKCiRrqaPyh77OxRLB7IdC-eu,92C44DFD-08FB-4E04-B0E4-B243FE6C20C7,17:31.4,4B48F449-32A5-44F3-891A-CAFC65116389,Voice: Answer Found,
LKCiRrqaPyh77OxRLB7IdC-eu,8F65D4CB-F0BD-433E-8BB6-D132702A62EC,17:31.4,D9E0B64F-F757-48D0-BAF8-DE7637528C43,Voice: Intent Confidence,High
LKCiRrqaPyh77OxRLB7IdC-eu,4DC714EE-5541-43C4-A5CF-0495E2FC18A1,17:31.4,6E03BFB9-26DC-4074-B4EB-6C60575E89A5,Voice: Instrumentation,FlexIDialogBase.ProcessMappedSearchIntent: 470 ms
Cfih7Sajt54C4Snhh0iUsO-eu,DDED1BD9-CBD7-4B31-8968-F80BF2C598BC,17:30.9,4AF7E529-EE85-48EB-93E4-165355503C38,Voice: Bot Response,"I can answer best if your question is in a short sentence such as, How do I pay my rent. Please ask your question now"
Cfih7Sajt54C4Snhh0iUsO-eu,8519594A-0629-4E96-9BCE-A2A6F6D377F8,17:30.9,4AF7E529-EE85-48EB-93E4-165355503C38,Voice: Bot Response,"Welcome to Derby Homes, I'm Alley, your Digital Helper and here to help with your question, request, or problem.  To find out more information about how your personal data is processed, please refer to Derby Homes' privacy notice at derby homes dot org.  I'm always learning so please be patient and remember to tell me if I've been helpful."
Cfih7Sajt54C4Snhh0iUsO-eu,4C546376-17EB-4C41-ABEB-227E1797C663,17:30.7,A343492A-42C8-4C9F-AA0F-CC63EC4C65A6,Voice: Call Start,4.47754E+11
Cfih7Sajt54C4Snhh0iUsO-eu,D82BF698-3FB9-45CD-A8BE-C019E19391BB,17:30.4,BE4AEB6B-144F-4592-A044-69BC0E9E1C7D,Voice: AudioCodes Event,DerbyHomePRD
LKCiRrqaPyh77OxRLB7IdC-eu,EE633943-84B8-4A8D-8EA3-4C43B3E4362F,17:28.9,9FD3E166-A48F-45C8-85CD-FB8480403CD3,Voice: Final Intent,LocalGov.Housing.Repairs.Report
LKCiRrqaPyh77OxRLB7IdC-eu,89BBBE70-FB08-44C9-BDB8-1009FA177A27,17:28.6,7DF92EEA-6036-4552-AC3F-D3C71A5B0E36,Voice: Sentiment Score,-0.2
LKCiRrqaPyh77OxRLB7IdC-eu,AA9FC353-2228-4518-9C5D-D18552CABFA7,17:28.6,6E03BFB9-26DC-4074-B4EB-6C60575E89A5,Voice: Instrumentation,Sentiment Analysis: 718 ms
LKCiRrqaPyh77OxRLB7IdC-eu,3A58C5AB-3C7C-4556-A7E4-67AC5137C021,17:27.9,8C10F6EB-9B16-49EF-8310-CBE06887285C,Voice: User Question,How do I report a repair?
LFOSmt1OEYVHAPGeA81GbH-eu,389E6556-861B-476D-A39F-B3D469D48F6F,17:20.6,4AF7E529-EE85-48EB-93E4-165355503C38,Voice: Bot Response,"I can answer best if your question is in a short sentence such as, How do I pay my Council Tax. Please ask your question now"
LFOSmt1OEYVHAPGeA81GbH-eu,26204A8A-0AF5-4701-A7E8-A22DBF3B7DBE,17:20.5,4AF7E529-EE85-48EB-93E4-165355503C38,Voice: Bot Response,"Welcome to Derby City Council, I'm Darcie, your Digital Helper and here to help with your question, request, or problem.  To find out more information about how your personal data is processed, please refer to the Council's privacy notice at derby.gov.uk.  I'm always learning so please be patient and remember to tell me if I've been helpful."
LFOSmt1OEYVHAPGeA81GbH-eu,3D295EC9-5893-4DBC-9742-7CDA5404DDCF,17:20.4,A343492A-42C8-4C9F-AA0F-CC63EC4C65A6,Voice: Call Start,4.41333E+11
LFOSmt1OEYVHAPGeA81GbH-eu,C7CA2BCA-DF2F-4C21-91B7-80FEDF9893DE,17:20.0,BE4AEB6B-144F-4592-A044-69BC0E9E1C7D,Voice: AudioCodes Event,DerbyMainPRD
L86KjjgO92036QNR82wxvp-eu,04ED8EC0-DC2C-45F3-ABF8-3714FA524427,17:18.5,D9E0B64F-F757-48D0-BAF8-DE7637528C43,Voice: Intent Confidence,High
L86KjjgO92036QNR82wxvp-eu,317474BE-190E-4E2F-B7F6-74FC086556F4,17:18.5,4AF7E529-EE85-48EB-93E4-165355503C38,Voice: Bot Response,Do you want me to repeat that?
L86KjjgO92036QNR82wxvp-eu,2DAE9E87-C8B7-414A-A531-4E678E4A73C5,17:18.5,6E03BFB9-26DC-4074-B4EB-6C60575E89A5,Voice: Instrumentation,FlexIDialogBase.ProcessIntent: 1871 ms
L86KjjgO92036QNR82wxvp-eu,83AF1057-F19C-4827-BC0C-A1AF5A3D7D8B,17:18.5,4B48F449-32A5-44F3-891A-CAFC65116389,Voice: Answer Found,
L86KjjgO92036QNR82wxvp-eu,B85B698A-17E5-4D38-A274-1F594EAD7849,17:18.5,6E03BFB9-26DC-4074-B4EB-6C60575E89A5,Voice: Instrumentation,FlexIDialogBase.ProcessMappedSearchIntent: 647 ms
L86KjjgO92036QNR82wxvp-eu,106D6F07-2D4E-45A7-A944-FEADBE52485A,17:18.5,1AFD631A-120A-4C16-A26F-8197F7FE2C79,Voice: Bot Spoken Answer,"You can pay online with a debit or credit card at any time using our online payment service or our automated payment line. You can also pay by Paypoint, Bacs, or standing order. The easiest way to pay Council Tax is by Direct Debit. You can spread your payments over 10 or 12 months and choose between several dates, or even pay weekly. To set up a Direct Debit, you will need to sign in or register for my Account. If you request it, we can send you a link to your mobile phone that provides more information about paying your council tax."
L86KjjgO92036QNR82wxvp-eu,D47C3272-0434-4BA5-9C53-4DA6C9F13E82,17:16.6,9FD3E166-A48F-45C8-85CD-FB8480403CD3,Voice: Final Intent,LocalGov.CouncilTax.Pay.Methods.Info
L86KjjgO92036QNR82wxvp-eu,4D6114EB-ED7B-45AF-BC87-542164635DCD,17:16.4,6E03BFB9-26DC-4074-B4EB-6C60575E89A5,Voice: Instrumentation,Sentiment Analysis: 300 ms
L86KjjgO92036QNR82wxvp-eu,A548D272-91A0-46DA-AD6D-EB56F7FDC558,17:16.4,7DF92EEA-6036-4552-AC3F-D3C71A5B0E36,Voice: Sentiment Score,0
L86KjjgO92036QNR82wxvp-eu,DDF16EE5-6798-49CA-9D9F-62747B028318,17:16.1,8C10F6EB-9B16-49EF-8310-CBE06887285C,Voice: User Question,How do I pay my council tax?
LKCiRrqaPyh77OxRLB7IdC-eu,7E38FD07-EA8B-47D6-AD75-28B8B7E2E0C6,16:52.1,4AF7E529-EE85-48EB-93E4-165355503C38,Voice: Bot Response,"I can answer best if your question is in a short sentence such as, How do I pay my rent. Please ask your question now"
LKCiRrqaPyh77OxRLB7IdC-eu,4DA89E9C-ACAD-4E70-B144-498012F4444D,16:52.1,4AF7E529-EE85-48EB-93E4-165355503C38,Voice: Bot Response,"Welcome to Derby Homes, I'm Alley, your Digital Helper and here to help with your question, request, or problem.  To find out more information about how your personal data is processed, please refer to Derby Homes' privacy notice at derby homes dot org.  I'm always learning so please be patient and remember to tell me if I've been helpful."
LKCiRrqaPyh77OxRLB7IdC-eu,35409338-AB16-4F70-A57A-282E991D60C8,16:51.9,A343492A-42C8-4C9F-AA0F-CC63EC4C65A6,Voice: Call Start,4.47362E+11
LKCiRrqaPyh77OxRLB7IdC-eu,719F3F65-0E30-4818-99C1-123A90D79820,16:51.6,BE4AEB6B-144F-4592-A044-69BC0E9E1C7D,Voice: AudioCodes Event,DerbyHomePRD
HaU4ieRpKiHHBkbz0bv9fJ-eu,2D0569EE-801C-4429-81B9-52C15A2211A9,16:42.4,5EE4D1EC-D25D-40B7-A089-716C7317DC44,Voice: Call End OK,
L86KjjgO92036QNR82wxvp-eu,F805AD41-A582-425B-A857-CC9576A55378,16:39.5,4AF7E529-EE85-48EB-93E4-165355503C38,Voice: Bot Response,"I can answer best if your question is in a short sentence such as, How do I pay my Council Tax. Please ask your question now"
L86KjjgO92036QNR82wxvp-eu,D6CB6C14-8E9B-4B6C-A463-CB192E8F3975,16:39.5,4AF7E529-EE85-48EB-93E4-165355503C38,Voice: Bot Response,"Welcome to Derby City Council, I'm Darcie, your Digital Helper and here to help with your question, request, or problem.  To find out more information about how your personal data is processed, please refer to the Council's privacy notice at derby.gov.uk.  I'm always learning so please be patient and remember to tell me if I've been helpful."
L86KjjgO92036QNR82wxvp-eu,E2672D9F-C100-4F0D-84D6-A3AE62C22A15,16:39.4,A343492A-42C8-4C9F-AA0F-CC63EC4C65A6,Voice: Call Start,4.47909E+11
L86KjjgO92036QNR82wxvp-eu,A751C448-D4A3-44A1-9E8D-A5AD10761A6C,16:39.0,BE4AEB6B-144F-4592-A044-69BC0E9E1C7D,Voice: AudioCodes Event,DerbyMainPRD
HaU4ieRpKiHHBkbz0bv9fJ-eu,2EEF401E-4846-4C1C-A7D3-81273BF48678,16:37.5,C2F63E86-D530-4E7F-8DC5-C28A6B264838,Voice: Call Transfer Successful,
HaU4ieRpKiHHBkbz0bv9fJ-eu,3A200026-228C-4A53-A786-659D39B0A21D,16:26.2,B7E4F95C-4531-4CA3-A1DA-CB29186C3803,Voice: Call Transfer,4.41332E+11
HaU4ieRpKiHHBkbz0bv9fJ-eu,EF658459-3227-4076-828B-525FA71E70B9,16:26.1,B4261388-8CE3-4243-97FF-DCD2F6B61919,Voice: Call Escalation,
HaU4ieRpKiHHBkbz0bv9fJ-eu,BC6A54B8-E768-4852-8ACD-AA8851111AE1,16:26.1,B2DF4E26-669D-4A44-AEA2-77BB8A951534,Voice: No Answer Found,
HaU4ieRpKiHHBkbz0bv9fJ-eu,3263337F-C564-437B-85DD-856F2D0B2C6A,16:26.1,9FD3E166-A48F-45C8-85CD-FB8480403CD3,Voice: Final Intent,LocalGov.Register.Marriage.Notice.Book
HaU4ieRpKiHHBkbz0bv9fJ-eu,AC105F88-9BF9-43DA-A974-0A9CFE0F8173,16:25.8,7DF92EEA-6036-4552-AC3F-D3C71A5B0E36,Voice: Sentiment Score,0.5
HaU4ieRpKiHHBkbz0bv9fJ-eu,F8752A71-62B5-49A9-9125-7CAD2C1A8D47,16:25.8,6E03BFB9-26DC-4074-B4EB-6C60575E89A5,Voice: Instrumentation,Sentiment Analysis: 203 ms
HaU4ieRpKiHHBkbz0bv9fJ-eu,31686485-0B49-4E83-BA97-00298B1A9DCE,16:25.6,8C10F6EB-9B16-49EF-8310-CBE06887285C,Voice: User Question,Gives notice of marriage.
1ZmBWHnXc4q8mLtjCqXAaF-eu,7D855855-F25F-45C6-B424-31AED0C5D00B,16:21.1,5EE4D1EC-D25D-40B7-A089-716C7317DC44,Voice: Call End OK,
1ZmBWHnXc4q8mLtjCqXAaF-eu,986BC60B-173F-4773-BBFC-D782B8C3EEFC,16:16.1,C2F63E86-D530-4E7F-8DC5-C28A6B264838,Voice: Call Transfer Successful,
GVWfoWVpE2j5zqxu4SXebG-eu,B478A93F-FC47-4F19-9E2A-B5FF07BD78E1,16:12.8,5EE4D1EC-D25D-40B7-A089-716C7317DC44,Voice: Call End OK,
HaU4ieRpKiHHBkbz0bv9fJ-eu,A6B75F76-C93C-40DA-ACB2-D631C731142D,16:12.3,4AF7E529-EE85-48EB-93E4-165355503C38,Voice: Bot Response,"Before I can see if an advisor is available, please tell me more about your enquiry today"
HaU4ieRpKiHHBkbz0bv9fJ-eu,F9BEE87D-C5D3-4032-B6D2-195DB879DF36,16:12.3,B4261388-8CE3-4243-97FF-DCD2F6B61919,Voice: Call Escalation,
HaU4ieRpKiHHBkbz0bv9fJ-eu,B03F6A42-D98C-4F77-9EF3-B1535C5B3AED,16:12.3,B2DF4E26-669D-4A44-AEA2-77BB8A951534,Voice: No Answer Found,
HaU4ieRpKiHHBkbz0bv9fJ-eu,9234B0CC-67A8-49FB-816C-8C6500683A2B,16:12.1,7DF92EEA-6036-4552-AC3F-D3C71A5B0E36,Voice: Sentiment Score,0
HaU4ieRpKiHHBkbz0bv9fJ-eu,3A919D80-9634-4508-9A3C-9C68CF3DA71E,16:12.1,6E03BFB9-26DC-4074-B4EB-6C60575E89A5,Voice: Instrumentation,Sentiment Analysis: 183 ms
HaU4ieRpKiHHBkbz0bv9fJ-eu,7DAE37F6-A67D-42EE-AA2B-D0B8F6E44455,16:11.9,8C10F6EB-9B16-49EF-8310-CBE06887285C,Voice: User Question,Book appointment.
GVWfoWVpE2j5zqxu4SXebG-eu,23EF12B2-A16C-441D-9B45-E488E2159657,16:07.9,C2F63E86-D530-4E7F-8DC5-C28A6B264838,Voice: Call Transfer Successful,
2QBFulaEEPyFv79bnFHLzx-eu,3F0A40D6-2A65-47C0-A85B-3E009ACBEE8A,16:07.7,5EE4D1EC-D25D-40B7-A089-716C7317DC44,Voice: Call End OK,
1ZmBWHnXc4q8mLtjCqXAaF-eu,040F6352-9C50-4646-AAF3-FEC7B312FBAB,16:06.1,B7E4F95C-4531-4CA3-A1DA-CB29186C3803,Voice: Call Transfer,4.41332E+11
1ZmBWHnXc4q8mLtjCqXAaF-eu,3DE362E9-6E08-4C35-94F3-69D87C85AA3C,16:06.0,B4261388-8CE3-4243-97FF-DCD2F6B61919,Voice: Call Escalation,
1ZmBWHnXc4q8mLtjCqXAaF-eu,4B4937E1-8FD0-45A6-A327-1D87AA807F22,16:06.0,9FD3E166-A48F-45C8-85CD-FB8480403CD3,Voice: Final Intent,Base.Person.Transfer
1ZmBWHnXc4q8mLtjCqXAaF-eu,5394BCCF-F598-422D-A563-E01079EC6903,16:05.8,6E03BFB9-26DC-4074-B4EB-6C60575E89A5,Voice: Instrumentation,Sentiment Analysis: 320 ms
1ZmBWHnXc4q8mLtjCqXAaF-eu,1EE5C861-F176-4B9D-9DB4-8A0FDDBF4BDD,16:05.8,7DF92EEA-6036-4552-AC3F-D3C71A5B0E36,Voice: Sentiment Score,-0.1
1ZmBWHnXc4q8mLtjCqXAaF-eu,55CA5197-EFB8-467F-822E-EE574A37D547,16:05.5,E118000D-861E-4A68-A4F0-23FFCE5D35A8,Voice: User Feedback,I would like to speak to someone.
4p3soO5Wv3XNsZtagVKu4-eu,CDF3700B-FB02-49B7-92C0-7D6DC868C85A,16:00.9,5EE4D1EC-D25D-40B7-A089-716C7317DC44,Voice: Call End OK,
2QBFulaEEPyFv79bnFHLzx-eu,07A4E055-A1CF-44BD-926E-960034B8E4DB,15:59.2,6E03BFB9-26DC-4074-B4EB-6C60575E89A5,Voice: Instrumentation,FlexIDialogBase.ProcessIntent: 1668 ms
2QBFulaEEPyFv79bnFHLzx-eu,B612AC64-21B5-4B0B-AE2F-304D21A68F54,15:59.2,4AF7E529-EE85-48EB-93E4-165355503C38,Voice: Bot Response,"If you have another query, please ask me now or feel free to end the call using the end call button on your device or hanging up the receiver."
2QBFulaEEPyFv79bnFHLzx-eu,A6DD084D-91FA-45A4-A111-0A616078784A,15:59.1,B4261388-8CE3-4243-97FF-DCD2F6B61919,Voice: Call Escalation,
2QBFulaEEPyFv79bnFHLzx-eu,FC39A03B-D5A9-4D8E-B92B-6A17D70F4D5E,15:59.1,B2DF4E26-669D-4A44-AEA2-77BB8A951534,Voice: No Answer Found,
1ZmBWHnXc4q8mLtjCqXAaF-eu,CF4D9B23-591F-4D12-BF0E-99DD328F37A5,15:58.5,B3AF9C52-4303-42AD-AA12-50088D9FB8C7,Voice: No User Input Timeout,Count: 1
2QBFulaEEPyFv79bnFHLzx-eu,E886A676-E74B-48AD-A7DC-ECF5F9D32C74,15:57.5,9FD3E166-A48F-45C8-85CD-FB8480403CD3,Voice: Final Intent,LocalGov.Planning.Permission.Road.Name.Apply
2QBFulaEEPyFv79bnFHLzx-eu,CB941023-21A1-4ABE-BCB3-5064853FB457,15:57.3,7DF92EEA-6036-4552-AC3F-D3C71A5B0E36,Voice: Sentiment Score,-0.1
2QBFulaEEPyFv79bnFHLzx-eu,11702AD7-B6C0-4604-8511-433580F508DF,15:57.3,6E03BFB9-26DC-4074-B4EB-6C60575E89A5,Voice: Instrumentation,Sentiment Analysis: 163 ms
2QBFulaEEPyFv79bnFHLzx-eu,C63C60B9-6826-4D7A-92BC-F25CB1ACA262,15:57.1,8C10F6EB-9B16-49EF-8310-CBE06887285C,Voice: User Question,I want to call Street *****.
GVWfoWVpE2j5zqxu4SXebG-eu,A1304CA1-94D0-4E80-A347-668418DDDD51,15:56.5,B7E4F95C-4531-4CA3-A1DA-CB29186C3803,Voice: Call Transfer,4.41332E+11
GVWfoWVpE2j5zqxu4SXebG-eu,4D27AFFB-76DB-4C87-85ED-DA7F9BA50C4B,15:56.4,B4261388-8CE3-4243-97FF-DCD2F6B61919,Voice: Call Escalation,
GVWfoWVpE2j5zqxu4SXebG-eu,19D253D2-CDB8-4DEA-9EE6-AA7E12003C2E,15:56.4,B2DF4E26-669D-4A44-AEA2-77BB8A951534,Voice: No Answer Found,
GVWfoWVpE2j5zqxu4SXebG-eu,4386E6A9-7878-472E-A63F-BE143C5ED68B,15:56.3,6E03BFB9-26DC-4074-B4EB-6C60575E89A5,Voice: Instrumentation,Sentiment Analysis: 177 ms
GVWfoWVpE2j5zqxu4SXebG-eu,10BE3B4F-4B99-4922-BA52-188E489E7195,15:56.3,7DF92EEA-6036-4552-AC3F-D3C71A5B0E36,Voice: Sentiment Score,0.2
GVWfoWVpE2j5zqxu4SXebG-eu,0C641DFF-2D70-4479-BAD9-B5632A8C7398,15:56.1,8C10F6EB-9B16-49EF-8310-CBE06887285C,Voice: User Question,Homelessness.
4p3soO5Wv3XNsZtagVKu4-eu,C54E5CA4-CA67-4232-BB12-27637F3BAB50,15:55.5,4AF7E529-EE85-48EB-93E4-165355503C38,Voice: Bot Response,"Welcome to Derby City Council, I'm Darcie, your Digital Helper and here to help with your question, request, or problem.  To find out more information about how your personal data is processed, please refer to the Council's privacy notice at derby.gov.uk.  I'm always learning so please be patient and remember to tell me if I've been helpful."
4p3soO5Wv3XNsZtagVKu4-eu,AD0E5412-EB36-4F48-98CF-CAA2E416A1A8,15:55.5,4AF7E529-EE85-48EB-93E4-165355503C38,Voice: Bot Response,"I can answer best if your question is in a short sentence such as, How do I pay my Council Tax. Please ask your question now"
4p3soO5Wv3XNsZtagVKu4-eu,68D6F7D4-1A28-4D2C-B38D-007F41E1E4D7,15:55.3,A343492A-42C8-4C9F-AA0F-CC63EC4C65A6,Voice: Call Start,4.41332E+11
4p3soO5Wv3XNsZtagVKu4-eu,7EDD23DE-42DA-4328-8F51-24F2FC794560,15:55.0,BE4AEB6B-144F-4592-A044-69BC0E9E1C7D,Voice: AudioCodes Event,DerbyMainPRD
1ZmBWHnXc4q8mLtjCqXAaF-eu,662A47F8-234A-42B5-A7B7-0AEC8F861BEC,15:46.9,4AF7E529-EE85-48EB-93E4-165355503C38,Voice: Bot Response,"So we can improve the service, please tell us why the answer was not helpful"
1ZmBWHnXc4q8mLtjCqXAaF-eu,CEE0DE08-741A-40C3-B3F5-837686FB9448,15:46.9,AA778518-8EBC-4293-919B-FCE678D6098D,Voice: Question Outcome Negative,
1ZmBWHnXc4q8mLtjCqXAaF-eu,9742388E-CDD8-4CCC-A061-3BDAC3C6DBFB,15:46.7,7DF92EEA-6036-4552-AC3F-D3C71A5B0E36,Voice: Sentiment Score,-0.6
1ZmBWHnXc4q8mLtjCqXAaF-eu,758D9B89-345A-4B76-8EF0-DC621BF97028,15:46.7,6E03BFB9-26DC-4074-B4EB-6C60575E89A5,Voice: Instrumentation,Sentiment Analysis: 190 ms
1ZmBWHnXc4q8mLtjCqXAaF-eu,86E5715A-9C80-4CD5-8371-7EEE3AA38F5E,15:46.5,C9AEDCA8-1A28-4948-AA84-8076C8921DFE,Voice: User Response,No.
GVWfoWVpE2j5zqxu4SXebG-eu,A087B1FE-F0E5-4F0A-AB47-8E2FA338881C,15:45.7,B4261388-8CE3-4243-97FF-DCD2F6B61919,Voice: Call Escalation,
GVWfoWVpE2j5zqxu4SXebG-eu,635F503B-8D79-412D-A8E2-B0F38A10FFEA,15:45.7,4AF7E529-EE85-48EB-93E4-165355503C38,Voice: Bot Response,"Before I transfer you, tell me more about your enquiry today"
GVWfoWVpE2j5zqxu4SXebG-eu,D3FDECE0-151D-4204-AA81-E1B8D38FBA2B,15:45.7,B2DF4E26-669D-4A44-AEA2-77BB8A951534,Voice: No Answer Found,
GVWfoWVpE2j5zqxu4SXebG-eu,2132CB20-D1AE-43D4-96E8-618E1769CE35,15:45.5,6E03BFB9-26DC-4074-B4EB-6C60575E89A5,Voice: Instrumentation,Sentiment Analysis: 202 ms
GVWfoWVpE2j5zqxu4SXebG-eu,E80A9700-1429-4717-9CFF-4B63B46E2A3D,15:45.5,7DF92EEA-6036-4552-AC3F-D3C71A5B0E36,Voice: Sentiment Score,0
GVWfoWVpE2j5zqxu4SXebG-eu,76FD75C6-84E4-403E-8064-B843183A0662,15:45.3,8C10F6EB-9B16-49EF-8310-CBE06887285C,Voice: User Question,Housing options.
1ZmBWHnXc4q8mLtjCqXAaF-eu,8C1141A6-CC95-4FB7-A16A-24DB4D7562CA,15:41.8,4AF7E529-EE85-48EB-93E4-165355503C38,Voice: Bot Response,Was the answer helpful?
1ZmBWHnXc4q8mLtjCqXAaF-eu,4576E378-D7EC-420B-A0A1-EA276F291331,15:41.7,6E03BFB9-26DC-4074-B4EB-6C60575E89A5,Voice: Instrumentation,Sentiment Analysis: 179 ms
1ZmBWHnXc4q8mLtjCqXAaF-eu,E1FF3622-CB4C-43CE-A4AF-FEF4FE3C6C8A,15:41.7,7DF92EEA-6036-4552-AC3F-D3C71A5B0E36,Voice: Sentiment Score,-0.4
1ZmBWHnXc4q8mLtjCqXAaF-eu,CD660C3D-7828-4287-B8EA-62E1A89C2136,15:41.5,C9AEDCA8-1A28-4948-AA84-8076C8921DFE,Voice: User Response,Ohh no.
2QBFulaEEPyFv79bnFHLzx-eu,FD9E79A4-D85D-41B8-BCC5-63B17EADF8C6,15:38.3,B4261388-8CE3-4243-97FF-DCD2F6B61919,Voice: Call Escalation,
2QBFulaEEPyFv79bnFHLzx-eu,A37CC72C-9E29-4D12-B520-77F47CE38538,15:38.3,6E03BFB9-26DC-4074-B4EB-6C60575E89A5,Voice: Instrumentation,FlexIDialogBase.ProcessIntent: 1218 ms
2QBFulaEEPyFv79bnFHLzx-eu,41CB3A40-2160-4544-B40C-8897E69DFE7E,15:38.3,4AF7E529-EE85-48EB-93E4-165355503C38,Voice: Bot Response,"Before I can see if an advisor is available, please tell me more about your enquiry today"
2QBFulaEEPyFv79bnFHLzx-eu,258597E7-9D08-4DC9-A6AA-BD83F36E2E62,15:38.3,B2DF4E26-669D-4A44-AEA2-77BB8A951534,Voice: No Answer Found,
1tZmDcjHBPrGtYxCH4ewOV-eu,E474E64F-ADCF-4B91-816C-7D385A74842F,15:38.0,5EE4D1EC-D25D-40B7-A089-716C7317DC44,Voice: Call End OK,
2QBFulaEEPyFv79bnFHLzx-eu,13F8EE37-4762-4950-91C3-BA4EA2E2E9B8,15:37.0,9FD3E166-A48F-45C8-85CD-FB8480403CD3,Voice: Final Intent,LocalGov.Waste.Household.Dispose.How
2QBFulaEEPyFv79bnFHLzx-eu,D1A4A756-4A70-47C6-BDAC-ABF6E93174C0,15:36.8,7DF92EEA-6036-4552-AC3F-D3C71A5B0E36,Voice: Sentiment Score,-0.1
2QBFulaEEPyFv79bnFHLzx-eu,B5DC5C86-A6FF-4601-BAB7-7013ACD3CC89,15:36.8,6E03BFB9-26DC-4074-B4EB-6C60575E89A5,Voice: Instrumentation,Sentiment Analysis: 276 ms
2QBFulaEEPyFv79bnFHLzx-eu,B628AD8E-8FDF-4E60-9F91-18702FDFB637,15:36.5,8C10F6EB-9B16-49EF-8310-CBE06887285C,Voice: User Question,How do I call ********?
HaU4ieRpKiHHBkbz0bv9fJ-eu,F64AE862-3CC3-433D-AB11-C4C2BA28B08D,15:36.4,4AF7E529-EE85-48EB-93E4-165355503C38,Voice: Bot Response,"Welcome to Derby City Council, I'm Darcie, your Digital Helper and here to help with your question, request, or problem.  To find out more information about how your personal data is processed, please refer to the Council's privacy notice at derby.gov.uk.  I'm always learning so please be patient and remember to tell me if I've been helpful."
HaU4ieRpKiHHBkbz0bv9fJ-eu,53643DB5-D8D8-4055-BA69-37C1BD292F5E,15:36.4,4AF7E529-EE85-48EB-93E4-165355503C38,Voice: Bot Response,"I can answer best if your question is in a short sentence such as, How do I pay my Council Tax. Please ask your question now"
HaU4ieRpKiHHBkbz0bv9fJ-eu,0F858B77-2369-4A9E-A8EE-6B755B55A186,15:36.2,A343492A-42C8-4C9F-AA0F-CC63EC4C65A6,Voice: Call Start,4.47812E+11
HaU4ieRpKiHHBkbz0bv9fJ-eu,96EA3251-4914-4FB2-925B-3E036248BF64,15:35.9,BE4AEB6B-144F-4592-A044-69BC0E9E1C7D,Voice: AudioCodes Event,DerbyMainPRD
1ZmBWHnXc4q8mLtjCqXAaF-eu,6789EA5A-DD73-4DD6-BAD0-B78B4B2A1924,15:35.2,4AF7E529-EE85-48EB-93E4-165355503C38,Voice: Bot Response,Would you like this answer sent to you as a text message?
1ZmBWHnXc4q8mLtjCqXAaF-eu,0521B8F1-4D05-4223-ACEE-740F49B9E181,15:35.0,6E03BFB9-26DC-4074-B4EB-6C60575E89A5,Voice: Instrumentation,Sentiment Analysis: 195 ms
1ZmBWHnXc4q8mLtjCqXAaF-eu,525C3029-2F28-4022-B612-B0DD6DA86EB9,15:35.0,7DF92EEA-6036-4552-AC3F-D3C71A5B0E36,Voice: Sentiment Score,-0.6
1ZmBWHnXc4q8mLtjCqXAaF-eu,B24926F6-A808-4FF9-9890-85922A5B1AD5,15:34.8,C9AEDCA8-1A28-4948-AA84-8076C8921DFE,Voice: User Response,No.
4uqBahZyqaKEHSCHweVQlt-eu,26814A86-2FDE-4251-86F8-37218E4BF0A1,15:34.8,5EE4D1EC-D25D-40B7-A089-716C7317DC44,Voice: Call End OK,
1tZmDcjHBPrGtYxCH4ewOV-eu,B74DD1F5-1FD2-4D1D-8265-0C340C3130D4,15:33.0,C2F63E86-D530-4E7F-8DC5-C28A6B264838,Voice: Call Transfer Successful,
1tZmDcjHBPrGtYxCH4ewOV-eu,0F61CFF1-43B6-4563-B35B-F30B3C5951AE,15:21.7,B7E4F95C-4531-4CA3-A1DA-CB29186C3803,Voice: Call Transfer,4.41332E+11
1tZmDcjHBPrGtYxCH4ewOV-eu,7F497D6A-DD9A-4C77-B5CE-D730EA42D70E,15:21.6,B4261388-8CE3-4243-97FF-DCD2F6B61919,Voice: Call Escalation,
1tZmDcjHBPrGtYxCH4ewOV-eu,A7BBE617-1E25-4897-A6E3-70132E49AF82,15:21.6,B2DF4E26-669D-4A44-AEA2-77BB8A951534,Voice: No Answer Found,
1tZmDcjHBPrGtYxCH4ewOV-eu,95B0F86C-1FCB-4317-8541-C06A30D92465,15:21.3,7DF92EEA-6036-4552-AC3F-D3C71A5B0E36,Voice: Sentiment Score,0
1tZmDcjHBPrGtYxCH4ewOV-eu,5B933145-CE1D-4F94-91F3-D0751B6BBA31,15:21.3,6E03BFB9-26DC-4074-B4EB-6C60575E89A5,Voice: Instrumentation,Sentiment Analysis: 1017 ms
